Sample,X,f1(x),f2(x),f3(x),f4(x),S(x)
1142,2.2842284228422844,0.9769628396623572,-0.7989851817631274,0.47545284606721566,-0.06530515454690508,0.5881253494195403
1143,2.286228622862286,0.9742037070220967,-0.7757500835339441,0.41926953622189156,0.022619799910904764,0.6403429596209489
1144,2.2882288228822882,0.971290705551347,-0.7514123815043072,0.36143123018932655,0.11036980542813628,0.6916793596645026
1145,2.2902290229022904,0.9682242953388206,-0.7260066677977948,0.3021662349837325,0.1972661747236154,0.7416500372483738
1146,2.292229222922292,0.9650049607030962,-0.6995690525445691,0.24170848923559302,0.2826368228182352,0.7897812202123553
1147,2.294229422942294,0.9616332101161188,-0.6721371125566269,0.18029663975810545,0.36582146516041986,0.8356142024780172
1148,2.2962296229622963,0.9581095761228952,-0.6437498379184428,0.11817309952898682,0.4461767244829535,0.8787095622163927
1149,2.2982298229822984,0.9544346152573807,-0.6144475765688242,0.0555830908058397,0.5230811068935552,0.9186512363879514
1150,2.3002300230023,0.9506089079545773,-0.5842719769528262,-0.007226322847560668,0.5959398087121099,0.9550504168663004
1151,2.302230223022302,0.9466330584588568,-0.5532659288251711,-0.07000721180331138,0.6641893168772516,0.9875492347076259
1152,2.3042304230423043,0.9425076947285292,-0.5214735022893984,-0.1325117590299276,0.7273017673408118,1.0158242007500151
1153,2.3062306230623064,0.9382334683366558,-0.48893988515931197,-0.19449323830857487,0.7847890277413158,1.0395893726100847
1154,2.308230823082308,0.9338110543681429,-0.45571131873175696,-0.2557069881434168,0.836206472779475,1.0585992202724441
1155,2.31023102310231,0.9292411513131081,-0.42183503206206263,-0.31591137752189774,0.8811564230959569,1.0726511648251047
1156,2.3122312231223123,0.9245244809565694,-0.3873591748355782,-0.374868759712563,0.9192912210537031,1.0815877674621313
1157,2.3142314231423144,0.9196617882644378,-0.3523327489306259,-0.4323464103357361,0.9503159196360029,1.0852985486340787
1158,2.316231623162316,0.9146538412658559,-0.31680553877023554,-0.48811744600394313,0.9739905636632823,1.0837214201549594
1159,2.3182318231823182,0.9095014309318914,-0.2808280405615793,-0.5419617199061393,0.9901320456851096,1.0768437161492823
1160,2.3202320232023204,0.9042053710506122,-0.24445139052378573,-0.5936666908001775,0.9986155221931095,1.0647028119197584
1161,2.322232223222322,0.8987664980985541,-0.2077272922060211,-0.6430282619838122,0.9993753792015975,1.0473863231103182
1162,2.324232423242324,0.8931856711085993,-0.1707079429992003,-0.6898515869322248,0.9924057397276139,1.025031880904788
1163,2.3262326232623263,0.887463771534304,-0.13344595994584432,-0.7339518384219397,0.9777605092454338,0.9978264824119538
1164,2.3282328232823284,0.8816017031106785,-0.0959943049533941,-0.7751549381053408,0.9555529587639868,0.9660054188159305
1165,2.33023302330233,0.8756003917114453,-0.05840620951743149,-0.8132982436557376,0.9259548487517683,0.9298507872900446
1166,2.332233223322332,0.8694607852028026,-0.020735099061611077,-0.8482311907707107,0.889195100685111,0.8896895960555917
1167,2.3342334233423343,0.8631838532937224,0.016965482997904013,-0.879815887499396,0.8455580264945347,0.8458914752867651
1168,2.3362336233623364,0.8567705873827834,0.054641951355819826,-0.9079276585478716,0.7953811296031723,0.798866009793904
1169,2.338233823382338,0.8502220004015941,0.09224075498057838,-0.9324555374139615,0.739052494564734,0.749059712532945
1170,2.34023402340234,0.8435391266547975,0.12970845322855232,-0.9533027044089152,0.6770077854904586,0.6969526609648932
1171,2.3422342234223423,0.836723021656718,0.16699179180127013,-0.9703868688368608,0.6097268764802325,0.6430548211013598
1172,2.3442344234423445,0.8297747619646495,0.20403777843785262,-0.9836405938235498,0.5377301401191491,0.5879020866981013
1173,2.346234623462346,0.8226954450088163,0.2407937582349626,-0.9930115625121038,0.4615744227454673,0.5320520634771424
1174,2.3482348234823482,0.8154861889190406,0.27720748848729715,-0.9984627845750396,0.381848737618655,0.4760796304499533
1175,2.3502350235023504,0.8081481323481505,0.31322721294214406,-0.9999727422273726,0.29916970929798564,0.4205723123609076
1176,2.352235223522352,0.8006824342921287,0.3488017353625531,-0.9975354751644753,0.21417680446628237,0.36612549895648894
1177,2.354235423542354,0.7930902739070566,0.38388049229460164,-0.9911606040893737,0.1275273860849727,0.31333754819725723
1178,2.3562356235623563,0.7853728503228837,0.41841362493513323,-0.980873292736639,0.03989162913392928,0.2628048116553072
1179,2.3582358235823584,0.777531382454023,0.4523520499980495,-0.9667141485427684,-0.048052662741515734,0.21511662116778832
1180,2.36023602360236,0.7695671088068408,0.48564752947828327,-0.9487390623551283,-0.13562529958585046,0.17085027634414518
1181,2.362236223622362,0.7614812872840322,0.5182527392143781,-0.9270189878122097,-0.22214896594534836,0.13056607274085222
1182,2.3642364236423643,0.7532751949859533,0.5501213361521242,-0.9016396612660508,-0.30695445944747085,0.0948024104245559
1183,2.3662366236623664,0.7449501280089114,0.5812080242137715,-0.8727012633523515,-0.3893858666313233,0.06407102223900801
1184,2.368236823682368,0.7365074012404501,0.6114686186790961,-0.8403180235442247,-0.4688056359970935,0.03885236037822787
1185,2.37023702370237,0.7279483481516712,0.6408601089868866,-0.804617769250476,-0.5445995090382288,0.01959117884985284
1186,2.3722372237223723,0.7192743205866324,0.669340719867501,-0.7657414212383871,-0.6161812711177727,0.00669234809797381
1187,2.3742374237423745,0.71048668854882,0.696869970719685,-0.7238424373725887,-0.68299728544448,0.0005169364514364672
1188,2.376237623762376,0.7015868399847773,0.723408733147249,-0.6790862068658909,-0.7445307750810071,0.0013785911851282862
1189,2.3782378237823782,0.6925761805648758,0.7489192865737787,-0.6316493974330586,-0.8003058198660513,0.009540249839544712
1190,2.3802380238023804,0.683456133461309,0.7733653718563357,-0.5817192579246933,-0.8498910373366502,0.025211210056301336
1191,2.382238223822382,0.674228139123313,0.7967122428220039,-0.5294928791937668,-0.8929029191815177,0.04854458357003244
1192,2.384238423842384,0.6648936550496457,0.8189267156539912,-0.4751764161124921,-0.9290087974199033,0.07963515717124148
1193,2.3862386238623863,0.6554541555583959,0.8399772160570537,-0.4189842738106053,-0.957929417364674,0.11851768044017019
1194,2.3882388238823884,0.6459111315541243,0.8598338241352885,-0.3611382613470232,-0.9794410974695523,0.1651655968728375
1195,2.39023902390239,0.6362660902923795,0.8784683169184399,-0.30186671615580296,-0.9933774593554312,0.21949023169958526
1196,2.392239223922392,0.6265205551416358,0.8958542084763185,-0.2414036027223573,-0.9996307146352754,0.2813404462603215
1197,2.3942394239423943,0.6166760653427004,0.911966787564265,-0.17998758904796194,-0.9981524985847798,0.35050276527422364
1198,2.3962396239623964,0.6067341757655847,0.926783152746221,-0.11786110454778931,-0.988954244210999,0.4267019797530175
1199,2.398239823982398,0.5966964566639386,0.940282244945415,-0.055269383101486644,-0.9721070938257337,0.5096022246821335
1200,2.4002400240024,0.5865644934270223,0.9524448773764747,0.007540504966554203,-0.9477413488075715,0.5988085269624795
1201,2.4022402240224023,0.5763398863293193,0.9632537628163257,0.07032062815570145,-0.9160454618083711,0.6938688154929753
1202,2.4042404240424045,0.5660242502777815,0.9726935381752082,0.1328231724572197,-0.8772645791987165,0.794276381711493
1203,2.406240624062406,0.5556192145567604,0.9807507863328303,0.19480141955847152,-0.8316986450256366,0.8994727754224258
1204,2.4082408240824082,0.5451264225706711,0.9874140552086497,0.25601072072214054,-0.7797000811470448,1.0088511173544163
1205,2.4102410241024104,0.5345475315844409,0.9926738740391521,0.31620946249601284,-0.7216710614857379,1.1217598066338677
1206,2.412241224122412,0.5238842124617428,0.9965227668390226,0.3751600204416067,-0.65806040148454,1.237506598257832
1207,2.414241424142414,0.5131381494010929,0.9989552630270552,0.43262969711683513,-0.5893600868206329,1.3553630227243505
1208,2.4162416241624163,0.5023110396698578,0.9999679052016986,0.48839164061005813,-0.516101468227307,1.4745691172543078
1209,2.4182418241824184,0.4914045933361645,0.999559254055199,0.5422257400000164,-0.43885115185326456,1.5943384355381156
1210,2.42024202420242,0.4804205329988235,0.9977298904193437,0.5939194942067583,-0.358206616945166,1.7138633006797592
1211,2.422242224222422,0.4693605935152382,0.9944824144399007,0.6432688508040643,-0.27479159474739584,1.8323202640118073
1212,2.4242424242424243,0.4582265217274102,0.9898214418809326,0.6900790114821129,-0.18925124436040835,1.9488757307300473
1213,2.4262426242624264,0.4470200761860361,0.9837535975642298,0.7341652009811899,-0.10224716286895617,2.062691711862499
1214,2.428242824282428,0.43574302687275024,0.9762875059531951,0.77535339646102,-0.014452268333504879,2.1729316609534606
1215,2.43024302430243,0.4243971549205661,0.9674337788945528,0.8134810144267841,0.0734544047784318,2.278766353020335
1216,2.4322432243224323,0.4129842523325733,0.9572050005353255,0.8483975525001456,0.1607929574671932,2.3793797628352378
1217,2.4342434243424345,0.401506121698885,0.9456157094364908,0.8799651835021892,0.24688788476250528,2.47397489940007
1218,2.436243624362436,0.3899645759119475,0.9326823779087621,0.9080592995030816,0.33107330030020854,2.5617795536239996
1219,2.4382438243824383,0.3783614378801881,0.9184233885998425,0.9325690036910043,0.41269808650547657,2.642051916676511
1220,2.4402440244024404,0.3666985402401141,0.902859008366463,0.9533975481186789,0.49113093054932855,2.7140860272745844
1221,2.442244224422442,0.35497772506686015,0.8860113594683158,0.9704627155997071,0.5657652071287991,2.7772170072636824
1222,2.444244424442444,0.3432008435832302,0.8679043881247963,0.9836971442471055,0.6360236703058137,2.830826046260946
1223,2.4462446244624463,0.33136975586732476,0.848563830479341,0.9930485933730563,0.7013629181162006,2.8743450978359224
1224,2.4482448244824484,0.319486330558752,0.8280171760196279,0.9984801497002724,0.7612775954185191,2.907261251697171
1225,2.45024502450245,0.30755244456348274,0.8062936285057054,0.9999703730709661,0.8153043024761718,2.929120748616326
1226,2.452245224522452,0.2955699827574039,0.7834240644615343,0.9975133810782768,0.8630251790428237,2.9395326073400385
1227,2.4542454245424543,0.2835408376886306,0.7594409892890063,0.9911188722860835,0.9040711362303072,2.9381718354940274
1228,2.4562456245624564,0.2714669092785723,0.7343784910667345,0.980812087945553,0.9381247111630071,2.924782199453867
1229,2.458245824582458,0.2593501045218704,0.7082721920993492,0.9666337123595357,0.9649225223396982,2.8991785313204534
1230,2.4602460246024602,0.24719233718518238,0.6811591982861089,0.9486397122880894,0.9842573067123529,2.8612485544717337
1231,2.4622462246224623,0.2349955275049311,0.6530780463808654,0.9269011160290981,0.995979522726397,2.810954212641292
1232,2.4642464246424645,0.22276160188401467,0.6240686492182766,0.9015037330459644,0.9999985069241055,2.7483324910723614
1233,2.466246624662466,0.21049249258753738,0.5941722389841193,0.8725478152491524,0.9962831751654602,2.673495721986269
1234,2.4682468246824683,0.19819013743761993,0.5634313086103762,0.8401476612685548,0.9848622630430657,2.5866313703596164
1235,2.4702470247024704,0.18585647950734918,0.5318895513784058,0.8044311652788575,0.965824103631678,2.4880012997962906
1236,2.472247224722472,0.1734934668138675,0.4995917988159641,0.7655393121587156,0.9393159442912675,2.3779405220798147
1237,2.474247424742474,0.1611030520106965,0.4665839569763893,0.7236256209765562,0.9055428078077002,2.2568554377713426
1238,2.4762476247624763,0.14868719207934475,0.4329129411905775,0.6788555389998526,0.864765906679384,2.1252215789491586
1239,2.4782478247824784,0.13624784802019635,0.39862660938437156,0.631405788619745,0.8173006228142684,1.9835808688385814
1240,2.48024802480248,0.12378698454280214,0.36377369405624055,0.5814636697690674,0.7635140682628536,1.8325384166309637
1241,2.482248224822482,0.11130656975554759,0.3284037330118554,0.5292263205871794,0.7038222458533506,1.6727588692079332
1242,2.4842484248424843,0.09880857485481956,0.2925669989541163,0.4748999392503554,0.6386868316895997,1.504962344748891
1243,2.4862486248624864,0.08629497381366742,0.2563144280285697,0.41869897003897033,0.5686116043968922,1.3299199762780995
1244,2.488248824882488,0.07376774307002049,0.2196975474259216,0.3608452568546993,0.49413854873304985,1.1484490960836913
1245,2.4902490249024902,0.06122886121452124,0.1827684021443668,0.3015671675288634,0.41584366370079834,0.9614080945885497
1246,2.4922492249224923,0.04868030867803648,0.14557948101607485,0.24109869237878917,0.33433250758289973,0.7696909896558002
1247,2.4942494249424945,0.03612406741884222,0.1081836421027347,0.17967852057021622,0.2502355143560096,0.5742217444478028
1248,2.496249624962496,0.023562120609604664,0.07063403756634745,0.11754909793186853,0.1642031177079123,0.37594837381573293
1249,2.4982498249824983,0.010996452324132072,0.0329840381219604,0.05495566994114465,0.07690072037022225,0.17583688075745937
1250,2.5002500250025004,-0.0015709527759801853,-0.004712842820165927,-0.007854686341195079,-0.010996452324127173,-0.025134934261468365
1251,2.502250225022502,-0.01413810975481338,-0.04240302521527274,-0.07063403756633548,-0.09880857485480231,-0.2259837473912239
1252,2.504250425042504,-0.026703033715648503,-0.08003293853952827,-0.13313457277276802,-0.1858564795073461,-0.4257270245352909
1253,2.5062506250625063,-0.03926374011445118,-0.11754909793185661,-0.19510958157842095,-0.27146690927857103,-0.6233893289032998
1254,2.5082508250825084,-0.05181824507331865,-0.1548981802140889,-0.2563144280285787,-0.3549777250668572,-0.8180085783828435
1255,2.51025102510251,-0.06436456569382683,-0.19202709968123055,-0.3165075162552625,-0.43574302687273464,-1.0086422085030546
1256,2.512251225122512,-0.07690072037021736,-0.22888308355431097,-0.3754512441364606,-0.5131381494010918,-1.1943731974620806
1257,2.5142514251425143,-0.08942472910236282,-0.26541374698831915,-0.43291294119057944,-0.5865644934270212,-1.3743159107082827
1258,2.5162516251625164,-0.10193461380851364,-0.30156716752885876,-0.48866578700420876,-0.6554541555583963,-1.5476217238999774
1259,2.518251825182518,-0.11442839863770325,-0.33729195891154057,-0.542489706567642,-0.7192743205866229,-1.7134843847035088
1260,2.5202520252025202,-0.12690411028184848,-0.3725373440993078,-0.5941722389841211,-0.7775313824540243,-1.8711450758193018
1261,2.5222522252225223,-0.13935977828738652,-0.4072532274537758,-0.6435093761235157,-0.8297747619646507,-2.0198971438293287
1262,2.5242524252425245,-0.1517934353665142,-0.44139026593814046,-0.6903063679102992,-0.8756003917114455,-2.1590904609263992
1263,2.526252625262526,-0.16420311770790572,-0.47489993925034485,-0.7343784910667264,-0.914653841265851,-2.288135389290828
1264,2.5282528252825283,-0.1765868652868851,-0.5077346187868987,-0.7755517782770798,-0.9466330584588535,-2.4065063208097173
1265,2.5302530253025304,-0.1889427221749917,-0.539847635339236,-0.8136637048944051,-0.9712907055513479,-2.5137447679599805
1266,2.532253225322532,-0.20126873684890395,-0.5711933454264666,-0.8485638304793347,-0.9884360722252256,-2.6094619849799305
1267,2.534253425342534,-0.21356296249868503,-0.601727196170317,-0.8801143926385148,-0.9979365505994595,-2.6933411019069764
1268,2.5362536253625363,-0.22582345733525233,-0.6314057886197523,-0.9081908508185047,-0.9997186608628527,-2.765138757636362
1269,2.5382538253825384,-0.2380482848970717,-0.660186939435683,-0.9326823779087603,-0.9937686195909775,-2.8246862218324926
1270,2.54025402540254,-0.2502355143560152,-0.688029740847748,-0.953492297713055,-0.9801324463516997,-2.871889999268518
1271,2.542254225422542,-0.2623832208223239,-0.7148946187981474,-0.9705384665625711,-0.9589156077747522,-2.9067319139577945
1272,2.5442544254425443,-0.27448948564861575,-0.7407433891897608,-0.9837535975642302,-0.9302822018382965,-2.929268674240903
1273,2.5462546254625464,-0.2865523967329416,-0.7655393121587124,-0.9930855262044387,-0.8944536886814021,-2.9396309237774947
1274,2.548254825482548,-0.29857004882076976,-0.7892471442941602,-0.9984974162597532,-0.8517071777588353,-2.938021787133519
1275,2.5502550255025502,-0.3105405438059356,-0.8118331887311463,-0.9999679052016988,-0.8023732845857181,-2.9247149223244984
1276,2.5522552255225524,-0.32246199103040174,-0.8332653430452358,-0.9974911885217606,-0.7468335736489197,-2.9000520962463177
1277,2.5542554255425545,-0.33433250758289507,-0.853513144880965,-0.9910770426437138,-0.6855176072623085,-2.864440302369882
1278,2.556255625562556,-0.3461502185962916,-0.87254781524915,-0.9807507863328313,-0.618899623191203,-2.818348443369476
1279,2.5582558255825583,-0.35791325754374853,-0.8903422994316217,-0.9665531807542932,-0.5474948667420204,-2.7623036044716835
1280,2.5602560256025604,-0.36961976653350304,-0.9068713054351133,-0.9485402685753364,-0.47185560568654705,-2.6968869462304994
1281,2.562256225622562,-0.38126789660230365,-0.9221113399397708,-0.9267831527462255,-0.39256685884197035,-2.62272924813027
1282,2.564256425642564,-0.3928558080074642,-0.9360407416911307,-0.9013677158332413,-0.3102418713437657,-2.5405061368756017
1283,2.5662566256625663,-0.4043816705174162,-0.9486397122880879,-0.8723942810117105,-0.22551737160702973,-2.450933035424244
1284,2.5682568256825684,-0.4158436637007906,-0.9598903443231448,-0.8399772160570563,-0.13904864666039113,-2.354759870741383
1285,2.57025702570257,-0.4272399772139497,-0.969776646834903,-0.8042444818972017,-0.05150447394146654,-2.252765579887521
1286,2.572257225722572,-0.43856881108691126,-0.9782845680366462,-0.7653371275082297,0.036438051246871765,-2.145752455384916
1287,2.5742574257425743,-0.4498283760076358,-0.9854020152886808,-0.7234087331472523,0.12409875261326264,-2.034540371830306
1288,2.5762576257625764,-0.46101689360464543,-0.9911188722860839,-0.6786248041200671,0.2107996335840541,-1.9199609364267423
1289,2.578257825782578,-0.4721325967278994,-0.9954270134373953,-0.6311621174767351,0.29587012115090794,-1.8028516064911222
1290,2.5802580258025802,-0.4831737297279127,-0.9983203154138457,-0.5812080242137755,0.3786522523020596,-1.6840498170534743
1291,2.5822582258225824,-0.4941385487330425,-0.9997946658526738,-0.5289597097375882,0.45850576292368156,-1.5643871613996232
1292,2.5842584258425845,-0.5050253219249148,-0.9998479692021914,-0.47462341550808573,0.5348130398122328,-1.4446836668229592
1293,2.586258625862586,-0.5158323298119594,-0.9984801497002727,-0.4184136249351377,0.6069838974972984,-1.3257422069500713
1294,2.5882588258825883,-0.5265578655010011,-0.9956931514820364,-0.36055221674122595,0.6744601429292997,-1.2083430907949637
1295,2.5902590259025904,-0.5372002349668308,-0.9914909358165723,-0.3012675891324706,0.736719892727303,-1.0932388671885707
1296,2.592259225922592,-0.5477577573197857,-0.9858794754766361,-0.24079375823497423,0.7932816095959978,-0.9811493814353982
1297,2.594259425942594,-0.558228765071226,-0.9788667462493097,-0.1793694343553642,0.8437078266929712,-0.8727571189829286
1298,2.5962596259625963,-0.568611604396897,-0.9704627155997116,-0.117237079711968,0.8876085311403571,-0.7687028685682195
1299,2.5982598259825984,-0.5789046353981483,-0.9606793285038446,-0.05464195135581053,0.9246441805122989,-0.6695817347455044
1300,2.6002600260026,-0.5891062323609392,-0.9495304904707488,0.008168866940440214,0.9545283289672156,-0.575939526924032
1301,2.602260226022602,-0.5992147840126174,-0.9370320477780294,0.0709474400042892,0.9770298427137828,-0.4882695490725749
1302,2.6042604260426043,-0.6092286937764027,-0.923201764948968,0.13344595994583242,0.9919746876753293,-0.4070098111042091
1303,2.6062606260626064,-0.6191463800235496,-0.9080592995030807,0.19541772433796084,0.9992472755264258,-0.33254067966224377
1304,2.608260826082608,-0.6289662763231613,-0.8916261740161375,0.2566181100327093,0.998791357690829,-0.2651829826157607
1305,2.6102610261026102,-0.6386868316896042,-0.8739257455292717,0.31680553877022416,0.9906104603863924,-0.20519657806225922
1306,2.6122612261226124,-0.6483065108274564,-0.854983172350727,0.3757424307683369,0.9747678573521495,-0.1527793950576971
1307,2.6142614261426145,-0.6578237943740193,-0.8348253782973617,0.43319614252897,0.951386080468487,-0.10806694967392372
1308,2.616261626162616,-0.6672371791392688,-0.8134810144267869,0.4889398851593077,0.9206459720554611,-0.0711323363512869
1309,2.6182618261826183,-0.676545178343295,-0.7909804183144862,0.54275361958297,0.8827852861790388,-0.04198669089577234
1310,2.6202620262026204,-0.6857463218511108,-0.7673555709338625,0.5944249251072933,0.8380968497833423,-0.02058011789433767
1311,2.622262226222622,-0.6948391564048575,-0.7426400512004244,0.6437498379184335,0.7869262978711138,-0.006803071815734696
1312,2.624262426242624,-0.7038222458533421,-0.7168689882447454,0.6905336561943503,0.7296694002494013,-0.00048817765433595284
1313,2.6262626262626263,-0.7126941713788623,-0.6900790114821114,0.7345917086575326,0.666769000516299,-0.0014124736871421462
1314,2.6282628262826284,-0.721453531721294,-0.6623081985496578,0.7757500835339456,0.5987115909634819,-0.00930005577352444
1315,2.63026302630263,-0.7300989433994164,-0.6335960211851712,0.8138463150405745,0.5260235498855595,-0.023825099658453475
1316,2.632263226322632,-0.7386290409294299,-0.6039832891243448,0.8487300246918938,0.4492670703978401,-0.04461523496404096
1317,2.6342634263426343,-0.7470424770406088,-0.5735120920963441,0.8802635148936703,0.36903581225076937,-0.07125524199251326
1318,2.6362636263626364,-0.7553379228881119,-0.5422257400000146,0.9083223124811607,0.2859503102709247,-0.10329104013604101
1319,2.638263826382638,-0.7635140682628458,-0.5101687013458477,0.9327956600560429,0.2006531749415177,-0.1402339346111331
1320,2.6402640264026402,-0.7715696217984233,-0.477386540051131,0.9535869531826943,0.1138041222423231,-0.181565086424537
1321,2.6422642264226424,-0.7795033111751073,-0.4439258506782142,0.9706141217179683,0.02607487119036777,-0.2267401689449854
1322,2.6442644264426445,-0.7873138833207745,-0.40983419220781336,0.9838099537693432,-0.0618560514550203,-0.2751941732142648
1323,2.646264626462646,-0.7950001046088326,-0.3751600204416178,0.9931223610026001,-0.14930855914030458,-0.32634632318815504
1324,2.6482648264826483,-0.8025607610530588,-0.3399526191301075,0.9985145842517773,-0.23560626553001782,-0.37960506146140693
1325,2.6502650265026504,-0.8099946584993369,-0.30426202992370444,0.9999653386198143,-0.3200817159000584,-0.4343730657032855
1326,2.652265226522652,-0.8173006228142696,-0.26813898124660085,0.9974688974971201,-0.40208154945117885,-0.49005225601492924
1327,2.654265426542654,-0.8244775000706316,-0.2316348161944534,0.9910351151663991,-0.4809715526154362,-0.5460487537141221
1328,2.6562656265626563,-0.8315241567296093,-0.1948014195584833,0.9806893879045255,-0.5561415642715044,-0.6017777526550716
1329,2.6582658265826584,-0.8384394798198529,-0.15769114407957496,0.9664725537349981,-0.6270101949307468,-0.6566682650951766
1330,2.66026602660266,-0.8452223771132457,-0.12035673603730059,0.9484407312266947,-0.693029323393854,-0.7101677053177056
1331,2.662266226622662,-0.8518717772974299,-0.08285126027955098,0.9266650979752155,-0.7536883360997655,-0.7617462757015309
1332,2.6642664266426643,-0.8583866301450002,-0.045228024799443226,0.9012316096412839,-0.808518076378124,-0.8109011216812835
1333,2.6662666266626665,-0.8647659066793851,-0.007540504966559102,0.8722406606551749,-0.8570944730606236,-0.8571602240513929
1334,2.668266826682668,-0.8710085993373711,0.030157732479630377,0.8398066879265473,-0.8990418203863466,-0.90008599931754
1335,2.6702670267026702,-0.8771137221282357,0.06781310556636407,0.8040577191239032,-0.934035683833153,-0.9392785812711214
1336,2.6722672267226724,-0.8830803107894755,0.105372093245593,0.765134867306879,-0.9618054094005014,-0.9743787596375049
1337,2.6742674267426745,-0.8889074229391093,0.14278131146563655,0.7231917739060774,-0.9821362169361405,-1.0050705545035359
1338,2.676267626762676,-0.8945941382245183,0.17998758904796414,0.6783940022493011,-0.9948708613161665,-1.0310834082434195
1339,2.6782678267826783,-0.9001395584678138,0.21693804326149682,0.630918384028039,-0.9999108486302978,-1.0521939798085758
1340,2.6802680268026804,-0.9055428078076951,0.25358015498685016,0.580952321284077,-0.9972171979660256,-1.0682275295027934
1341,2.682268226822682,-0.9108030328377817,0.2898618433638248,0.5286930466713359,-0.9868107428997728,-1.079058885702394
1342,2.684268426842684,-0.9159194027414127,0.3257315398159814,0.4743468449130053,-0.9687719703631773,-1.0846129883756033
1343,2.6862686268626863,-0.9208911094228592,0.36113826134702526,0.41812823852727543,-0.9432403981308135,-1.084865007679372
1344,2.6882688268826884,-0.9257173676349614,0.3960316830049515,0.3602591410355706,-0.9104134957440204,-1.0798400393384597
1345,2.69026902690269,-0.9303974151031561,0.4303622094108458,0.3009679809962381,-0.8705451572168263,-1.0696123819128984
1346,2.692269226922692,-0.9349305126458695,0.4640810452507596,0.24048880032101436,-0.8239437373364351,-1.0543044044105305
1347,2.6942694269426943,-0.9393159442912634,0.4971402646303258,0.1790603304339176,-0.7709696667463726,-1.0340850159733925
1348,2.6962696269626965,-0.9435530173903226,0.5294928791937626,0.1169250499189312,-0.7120326642578179,-1.0091677525354465
1349,2.698269826982698,-0.947641062726251,0.5610929049102155,0.05432822737648165,-0.6475885679501497,-0.9798084983897037
1350,2.7002700270027002,-0.9515794346201736,0.5918954274326806,-0.008483046733289232,-0.5781358095698973,-0.9463028634906795
1351,2.7022702270227024,-0.9553675110331142,0.6218566659364797,-0.07126083543859647,-0.5042115594964824,-0.9089832400317135
1352,2.7042704270427045,-0.9590046936642409,0.6509340353466748,-0.13375733394568817,-0.42638757209047146,-0.8682155643537257
1353,2.706270627062706,-0.9624904080453652,0.6790862068658821,-0.19572584780668661,-0.3452657635581657,-0.8243958125443355
1354,2.7082708270827083,-0.9658241036316786,0.7062731667165222,-0.25692176670460914,-0.26147355653445464,-0.7779462601542202
1355,2.7102710271027104,-0.9690052538887005,0.7324562730139282,-0.3171035300114917,-0.17565902739080716,-0.7293115382770712
1356,2.712271227122712,-0.9720333563754474,0.7575983106895784,-0.3760335803085041,-0.08848589380024774,-0.6789545197946208
1357,2.714271427142714,-0.974907932823787,0.7816635443863389,-0.43347930110406313,-0.0006283813275131101,-0.6273520708690242
1358,2.7162716271627163,-0.9776285292139756,0.8046177692504731,-0.4892139350483466,0.08723399125222024,-0.5749907037596289
1359,2.7182718271827184,-0.9801947158463709,0.826428359548378,-0.5430174790199602,0.17442166757408809,-0.522362167743865
1360,2.72027202720272,-0.9826060874092974,0.8470643150387827,-0.5946775525513422,0.26026030959507923,-0.4699590153267778
1361,2.722272227222722,-0.9848622630430655,0.8664963050346184,-0.6439902361650914,0.34408601314530735,-0.41827018102823116
1362,2.7242724272427243,-0.9869628864001236,0.8846967100918433,-0.6907608763118394,0.42525044278023594,-0.3677766098398838
1363,2.7262726272627265,-0.9889076257013404,0.9016396612660487,-0.7348048537325318,0.5031258462193432,-0.3189469719484803
1364,2.728272827282728,-0.9906961737884076,0.9173010768809909,-0.7759483122120148,0.5771099095879039,-0.27223349953152753
1365,2.7302730273027302,-0.9923282481723557,0.9316586967568268,-0.8140288448472657,0.646630415909751,-0.22806798035304354
1366,2.7322732273227324,-0.9938035910781671,0.9446921138493561,-0.8488961351213944,0.7111496708207148,-0.18685794152949053
1367,2.7342734273427345,-0.995121969485494,0.9563828032553627,-0.8804125502529149,0.77016866127299,-0.14898305521005617
1368,2.736273627362736,-0.9962831751654588,0.9667141485427653,-0.9084536844780543,0.8232309150654188,-0.11479179603532907
1369,2.7382738273827383,-0.9972870247135457,0.975671465368229,-0.9329088501216694,0.8699260313490819,-0.08459837811790416
1370,2.7402740274027404,-0.9981333595785654,0.9832420223485557,-0.9536815145182442,0.9098928548017811,-0.05867999694647286
1371,2.742274227422742,-0.9988220460876985,0.9894150591563222,-0.9706896810584232,0.9428222689216224,-0.0372743990681772
1372,2.744274427442744,-0.9993529754676092,0.9941818018139459,-0.983866212856884,0.9684595868352925,-0.02057779967525475
1373,2.7462746274627463,-0.9997260638616229,0.9975354751644749,-0.993159097763911,0.9866065211297014,-0.00874316533135755
1374,2.7482748274827484,-0.9999412523429726,0.9994713125013888,-0.9985316536746509,0.9971227174718219,-0.001878876044412836
1375,2.75027502750275,-0.9999985069241055,0.9999865623437013,-0.9999626733255661,0.9999268401550447,-4.777775092557057e-05
1376,2.752275227522752,-0.9998978185620513,0.9990804923467488,-0.9974465080065521,0.9949972011761751,-0.0032666330456795345
1377,2.7542754275427543,-0.9996392031598496,0.9967543903430987,-0.990993089858271,0.9823719279775541,-0.011505974697467725
1378,2.7562756275627565,-0.9992227015640394,0.9930115625121043,-0.9806278926666938,0.9621486685569308,-0.024690363161698037
1379,2.758275827582758,-0.9986483795582067,0.987857328680704,-0.9663918313096057,0.9344838362258737,-0.04269904596123475
